mu1,mu2,mu3,mu4,tau1,tau2,tau3,tau4
-2.45610492179523,-3.21060604759456,-0.111440685675132,-0.0785767671522603,2.46336806278913,7.21021676371613,1.92417867711669,6.06831776927019
-2.30650992810188,-3.34011919472904,0.0972332161380998,0.0497716809315796,1.80296324300822,6.81157127424086,1.77163388141204,5.44711047492602
-2.32574663440227,-3.36280396831757,-0.0973138288749374,-0.0169039854275216,2.65067215015543,9.03361871687011,2.28188011178051,7.2190641257754
-2.27865411101895,-3.28707166258351,-0.0153529067249529,0.0618283016555827,1.61493648769073,9.15420042195057,1.89677575893072,7.75223048715526
-2.43344287801674,-3.22758808071067,-0.115394450345671,0.019767717871502,2.91236248116886,7.61498659463047,2.27666749039818,9.22455002278522
-2.13882007589887,-3.39340828223221,-0.151918433333819,-0.0870918557098178,2.39820118405704,6.31704750481913,2.39250322801634,7.48010754044338
-2.06398083231952,-3.33397183174132,-0.038545388647481,0.0777215252357409,2.57107845215974,6.83179574766897,1.92375488006544,5.01849297228246
-2.21871722763657,-3.30378860340704,-0.0480081505849403,0.182372084354711,3.25271345650911,6.25391672973482,1.9820162458741,6.63337823956121
-2.20195690877027,-3.43125507707044,-0.149312150854086,0.0438664209080692,2.34918736211581,7.70878031377957,2.02652079066731,6.46464549076885
-2.25289769188523,-3.34146189935971,0.198811266491393,0.0894436967595975,2.4495338486504,4.40503095069718,1.6993207709161,9.44286209552545
-2.11542430479185,-3.33440850046285,-0.0947934497661925,0.102115637111473,2.13599202784021,8.14837035314454,2.07761509248735,6.68948285119766
-2.31615475401173,-3.40009126329425,0.0102027613801948,0.0574973608461926,2.1378650238624,4.21349282118341,2.01828446786697,5.84332249853864
-2.29472934799057,-3.41932354495359,-0.0992079161732971,-0.0018097330980541,2.98316400004863,7.3597120165129,2.1464089148707,7.18330821710056
-2.35568049841258,-3.4387539384567,-0.168430913719885,0.0489191599346643,2.92006704040091,6.4472569363745,1.54796394515023,6.46286999757744
-2.27254877116553,-3.3611768263562,-0.166190233363488,0.027228427971697,2.1646408965293,5.87997459177387,1.73046096184384,11.4741237037141
-2.43065993154587,-3.32325890514804,-0.0827529210534193,-0.0113778690652594,2.36607018658978,5.1480964235552,1.66017955270421,8.8498019970584
-2.16332808083137,-3.23487328286139,-0.228994985646968,0.0998596623045306,1.73407582548158,7.92109129284647,2.1481905859633,8.72141335914776
-2.3657642806238,-3.3138924145003,-0.0830354894780167,0.0186932727483154,2.4992391870097,6.2732957097848,1.62366475055535,8.73739852458198
-2.40598523683125,-3.35081984194925,-0.0409769999000468,-0.0378812490454543,3.06289331941524,5.5172014267041,2.00984016356979,7.97491333657308
-2.09014183865619,-3.1848250065415,-0.11329515541498,0.101815330827123,3.80567667752646,6.67312365325725,1.84437248169601,7.86382796380955
-2.21423878094832,-3.22652798191045,-0.140525802545628,0.0306318883065208,3.68169040025957,5.7349119328185,1.41675134299282,8.13241318223874
-2.34804253301474,-3.18532634145953,-0.105429886887513,-0.0505864210180856,2.30061288672933,7.45716254263359,1.48420710353468,5.03660206812404
-2.22508103074817,-3.20298757474028,0.0776009185363978,0.0341724239215794,2.89138048475461,5.28643431915509,1.90215002623295,8.11773996329303
-2.35487770720689,-3.34977976100089,-0.0325096734015176,0.0442602092034885,4.90238337696862,6.68996390369627,1.75448235335827,5.59208627818706
-2.12105806353746,-3.3286614894301,-0.00883177974960071,0.0701601198632755,4.13897457748536,8.29861003130184,1.77034499735581,6.43627717100775
-2.36565670001915,-3.26383699999572,-0.00503678360492889,0.0285835123965729,2.38274686552259,8.72346209086939,2.20775544914314,8.34846861765383
-2.23131088993066,-3.28552795363855,-0.0875546018757873,-0.00519037473729834,3.1610932538802,5.00894422191904,2.73426199459527,6.31255059949854
-2.30043508599749,-3.25481972252072,-0.0552403892026458,-0.0594503824178001,3.21457596695406,9.13644732540024,2.2478408466077,5.24094925924148
-2.20345531448388,-3.25921235264614,0.0125324796502586,0.0758410807327487,2.35393766140423,7.54988118225686,1.69346139538079,9.07468796464816
-2.23326144427421,-3.2996114362514,0.212080937191453,0.0149931460453509,2.54378635609859,8.85045473476434,1.46138554436601,5.65387809422465
-2.26680475781321,-3.27681462636342,0.11671022688835,0.0568686937826582,3.54092352175789,5.82659306035317,1.75438816225774,7.02701220925533
-2.18208470358412,-3.30484584302852,-0.0386328439715449,0.0374409623782622,3.74240423214157,9.94521992504922,1.65505071697595,6.11517719575952
-2.18783252798613,-3.23453688622345,0.165062789370995,0.135214301830315,3.19298396260132,7.4297655046128,1.7217942556639,7.18659797304557
-2.2618368976255,-3.39029980482967,-0.11332757155506,-0.0583731553282345,2.89496664717686,6.62828409470492,1.76178975557472,5.61592296277533
-2.27338652032313,-3.38371325156987,0.410890354057807,-0.0169378071044649,2.96298141071225,8.96759232557961,1.3560362201312,9.04693772640757
-2.17349188121134,-3.39871416457367,0.0643690925942768,0.122011222617563,3.11108704202692,9.8539333317704,2.31168347823583,6.90692349859655
-2.23097949522105,-3.47092349856693,0.00551644512567341,0.0258028067008535,2.71646072504657,6.55620564030119,2.17147273374471,8.06716570337512
-2.33299405402892,-3.58913243295258,0.00419989903062257,0.0790985971127018,2.62805368853316,6.05132231047966,1.57117572888517,11.7213840656143
-2.330930677739,-3.50649878792984,-0.0437724644982259,0.101882635669625,3.42053628390791,6.89452880877665,2.21531748642413,9.30935165661743
-2.19436400941481,-3.43494028009676,0.148864045120057,0.07821386261834,2.50425810400911,7.68577341074156,1.74386217594368,5.6199049716864
-2.17681199744069,-3.3673508421333,-0.0652956158833346,0.0553515735009438,2.8482755143746,6.24309102136779,1.57277109712802,7.43522579805199
-2.11468217871194,-3.31737204514229,-0.0316908900127597,0.0272013789540689,3.31514974203823,5.9164035027897,1.35431716756046,6.84004206266505
