scale1,scale2,scale3
9.42246808265161,8.985855757698435,6.813370462389255
10.037418890241959,8.465016498521816,7.043823180867761
11.28651061023401,8.272311653148343,9.534426022606114
11.498809941697461,7.622633269951105,9.108022071372643
10.543230654119865,9.059815262429243,12.4742815092088
9.860016050223521,8.694801134440084,12.25551782145812
9.770605490216417,11.263396670439024,7.562244457310814
8.053946339914432,10.262623309035535,14.755454894021977
7.773795414186166,10.379510990707148,15.136581378385223
7.537234193746684,10.2539409422657,14.398808714028458
8.884298843852005,8.469766087115564,12.629982702674429
8.508150290531766,7.879238710466481,11.946845134005706
11.10052415874331,7.3265353081535585,11.10383673636407
7.1192271940223755,9.893436404452201,11.111486422917444
8.14686785732195,12.048624364545828,8.430279079569164
8.297795404205987,8.149529211235418,17.287035090210118
9.234496576977332,8.42595528570714,9.476775367050914
9.713556161793276,7.835672812813321,10.478032564433231
9.031645307310072,5.499940058506024,10.087849652702754
10.29122895470674,15.70460603088142,16.122145104889547
9.15277556393308,7.79921733196707,14.565416862149869
9.836285940867734,6.621484877285824,13.234633559037261
7.256145398414466,9.387410376844615,13.195769232876348
8.30100486884052,10.802530042595258,6.844530423287205
10.65648810153064,8.088615094222797,14.219171096534062
8.976632630257123,7.893295233854235,6.243242180070479
8.822426880559279,7.255019570725326,5.242277486692367
9.556056090611932,9.379500926477784,7.759486141364007
8.794032596370217,9.889225367233628,12.034264521631185
7.177978665820808,10.160376613632724,11.66459124083136
8.255092759585404,12.012581742316922,7.301289396123539
5.9715343526880185,6.636637493805995,11.27289615857106
6.594023939708681,8.13554471389549,13.054055908282688
6.416918334449627,8.811025161331617,12.28188591079856
10.70798742743187,9.84958279174326,12.563838771366399
5.703708674250987,7.643657101531059,7.762431551875555
9.646010307180537,9.047464446496242,15.392930177565823
8.30509966367609,9.270850594032824,7.862457059737198
11.293483406186713,5.830914606550441,14.192094540460367
10.960350126163389,7.0897386049231725,11.623985328449402
11.100773169331395,7.422805297505338,10.989697828293554
6.602839710708102,7.9664274932621515,15.485297113782698
12.754947120213696,8.925164088278821,8.754536526454661
10.881626900155176,8.07094236880683,9.430007123133603
9.727020861557424,11.126991118560621,15.19015647605
11.48390079877334,8.061991501305387,11.905580901312486
8.483215465001129,9.931712892171962,9.142193421391887
8.630392391622227,6.535334000187289,11.756575827225689
15.12560842186783,6.911225011070034,13.778490008040794
11.235130840131802,6.414289300133715,11.203287904232914
9.818405609405959,12.175228428342766,16.93187788004711
9.66177135904889,5.795136852355011,9.956730221000374
7.605785891290256,12.602429676164459,17.735701938196087
7.479225859043684,7.597044429257878,8.798955184899926
6.996711981259081,6.607847690084101,7.706303433708021
12.064469355959073,9.614983089041937,13.67100856650067
7.0184039179087705,7.373268519812506,12.952984301066168
9.05604720189119,12.595655812216457,7.854175680836996
8.404989235731888,9.55286763648662,7.248795185475261
8.296454405224914,9.178752502477236,12.955921680728613
10.389839580233758,9.120053876000334,10.038118539539973
8.670371967052326,9.502765874664487,9.91106876421863
10.48737805117491,9.067362626909073,8.77737527107305
11.894310381496393,11.51151624540784,8.778188815046326
7.704402713060838,9.526437768968558,9.601396273040153
10.35117783829737,10.831302712700735,13.383935556503799
10.122921137413776,11.55939360064949,13.22304285080115
10.728780557595519,8.819136137711789,11.88513045076476
8.923638273138389,12.394432709566182,17.40771177427854
9.15868718674595,9.357231215761782,13.13625478629448
11.250990916493459,10.128312997309802,13.660816520165223
8.902594715876164,6.313848770514751,9.990508102239685
12.182999480868572,10.701117020604244,14.05777849034213
8.282051791469868,6.007454504494499,9.319221267940527
8.842748468779424,9.067878669150394,10.96773725569891
7.10993444504045,8.657459647392812,12.404757204106264
9.574894642034257,7.405557304819998,10.765197171861985
12.773864085660264,7.241274213636048,10.577007818922459
6.5332024615549695,8.48498716877672,11.562841140288599
8.404542520792623,6.143462569802036,9.880066181505509
10.931711322739572,10.580456621833676,10.558476182713806
9.211700279757368,6.8432988878668155,9.831214296218075
6.737496162581218,6.830745048688047,11.33298348697621
10.364600005065023,9.289540528347642,9.786898918655998
5.953001343559956,8.029485211359287,14.426390258993488
5.935590389381397,8.570878237680684,14.983301566937593
6.01847226076575,7.831827898649565,13.096866719264636
9.625882664386602,10.05707227860715,11.530107553353822
8.610618866398887,5.46014900753386,10.16373702502193
10.456710520623858,8.450072637156671,15.139130818914465
9.33768014178056,10.253382777592664,14.003106083674533
8.344364355790068,6.329600208761526,10.83235814460937
13.58291275583706,5.22945617627293,14.637574751799526
