mu1,mu2,mu3
-0.7014794530475458,-3.005310902456359,-0.2066967853185375
-0.7610384849401585,-2.982422423703024,-0.15062870533694248
-0.7766674748041031,-3.0374571402739305,-0.11554411115910787
-0.770276183888545,-2.9872035955312515,-0.11864939269208845
-0.7288019455638965,-2.915316227353597,-0.1647178211459387
-0.663886942946171,-2.840203251822186,-0.1490526677628854
-0.7145874726855053,-2.876829857536423,-0.07619777346396223
-0.6922750440033544,-2.844509337937662,-0.22267542017566078
-0.6831975054531908,-2.903985573028693,-0.2032590928759199
-0.6803513534934948,-2.9145870390870505,-0.08770106016338433
-0.6345323878001776,-2.8847261945525893,-0.14410354618525728
-0.6942844997616311,-2.915166428233377,-0.1917024644429748
-0.5725070773183615,-2.9285026066154902,-0.052231818263219126
-0.5815035309842403,-2.8828843462370655,-0.1861576104418529
-0.6212682732034225,-2.8205919340235233,-0.027268831427572547
-0.725532134872812,-2.9231718968697034,-0.10248447158760834
-0.5696256934303227,-2.8654250452842898,-0.07564479405054159
-0.7149686609695091,-2.932860565996972,-0.15972115414452506
-0.707572006054971,-2.9391858454685527,-0.15602967599775974
-0.6955528534964691,-2.925477762122407,-0.13599456866410994
-0.7034323717984783,-2.918448976730738,-0.10387245968400273
-0.6569577384919407,-2.843908362324905,-0.18919930343632005
-0.7339388139815093,-2.9164128221194465,-0.13071673909419265
-0.760732524395676,-2.773240184463801,-0.1202651890107515
-0.7200425171592619,-2.926572077417363,-0.2142455119559188
-0.7228360002236133,-2.868162031519703,-0.14638384066587792
-0.6101571676639422,-2.826798658562426,-0.20077918944102743
-0.7821953291144993,-2.8432120310316145,-0.1546727991739225
-0.6826165847965463,-2.9925950267598633,-0.10266709608948872
-0.6125207414797544,-2.9796729940463798,-0.09461558123773381
-0.6064234451143632,-2.987620914471261,-0.04717482696028126
-0.6221090321418968,-2.8728293212419946,-0.21469464347055592
-0.7520815968183676,-2.961194382135319,-0.17220436494097352
-0.74666448065806,-3.0215135934104143,-0.1728951714193032
-0.7096345556519688,-2.9287001993844637,-0.2227510874046556
-0.6109994383206444,-2.829344001078562,-0.1711756292446716
-0.5942666204324638,-2.8690477147475764,-0.16627795172400633
-0.757083320498139,-2.8999142279145365,-0.09785033406060667
-0.5632153485262986,-2.893746618332107,-0.159705281608171
-0.7353398316358852,-2.8801091762776134,-0.16101116792573006
-0.6295471168577464,-2.8711595645781003,-0.04936148245135742
-0.7417061858879026,-2.845735412000723,-0.2239911068647242
-0.7756784448965202,-2.912003836971109,-0.23993890072453164
-0.6902257127265989,-2.88923197845505,-0.19186672144323097
-0.7293763595510829,-2.8442465160718147,-0.1701257113583684
-0.6883270524089617,-2.915246295674594,-0.1827286977661967
-0.7253302288231864,-2.9069017497166234,-0.16105438787945892
-0.7229113869512653,-2.857126507188375,-0.2052877897095286
-0.6312718399970099,-2.932350088356324,-0.2518239462022699
-0.7591486599810635,-2.982229662461952,-0.19641804797725854
-0.7382278832169934,-2.996255544713,-0.1856667976881644
-0.811665229749454,-2.9932555532002816,-0.15146688670837646
-0.6969827982736229,-2.9996598491242525,-0.15524492920059568
-0.6139902732640374,-3.0059140947251475,-0.16956515286386029
-0.763026881468763,-2.8575408831809574,-0.16982842828753542
-0.7726007814111127,-2.8239511538654765,-0.32833380099327514
-0.6887910959919734,-2.9461808624682173,-0.16231574758044268
-0.6900879952856344,-2.9367342180313263,-0.16189179200951362
-0.6805861100434178,-2.9190393965430936,-0.13693544431062096
-0.7139267420041185,-2.9151440733116774,-0.21865082458853854
-0.6681713990535729,-2.9277227196608977,-0.22196330504938316
-0.6583793772820726,-2.870204903283871,-0.10623896266232588
-0.7287107435757205,-2.876363514341993,-0.23710491236452402
-0.6001421254319725,-2.9202182721460725,-0.13227208935750007
-0.7453378472252576,-2.8869019637984685,-0.09790220995781856
-0.6497172721218988,-2.929125904664449,-0.10025905677354541
-0.6520984736741201,-3.0555420278294374,-0.2145225546600384
-0.6366598995607381,-3.0438687200618757,-0.18394566518935873
-0.6662522354896664,-2.860422762253886,-0.21200039816151378
-0.664265594711716,-2.9449967309869263,-0.12024793084994183
-0.6160793555146076,-2.8542112039194865,-0.21164458786261517
-0.7102618684387303,-2.9620140635440615,-0.15967736176162495
-0.779146456443322,-2.917979004115238,-0.14279856320019024
-0.6779510708282679,-2.9746153324552362,-0.12882655386859462
-0.6949106008189138,-3.010545126556626,-0.08395146253656671
-0.6735251730071163,-2.804602274257224,-0.19430783640195812
-0.6075218220549473,-2.8505665936774407,-0.092318239053992
-0.6370036312582603,-2.846278448391444,-0.1550536048420919
-0.6535749845074335,-2.9104161345952675,-0.10056166613058151
-0.6101578728487281,-2.8738674673515754,-0.14730435890320803
-0.6366321163467684,-2.9222901523806364,-0.16419203904383284
-0.5863395606878135,-2.8757595380895276,-0.08403581375092739
-0.7274593238866331,-2.9643332580687085,-0.2038914206994097
-0.6031335436260893,-2.790105105446455,-0.12874458114819962
-0.6568651739395318,-3.0053597293313765,-0.16993954193034203
-0.6204818997153903,-2.8338151933763234,-0.08224440825628153
-0.72596148503562,-2.8811228344303195,-0.10519918561063327
-0.5755851727694156,-2.8920695114713504,-0.14676884535701845
-0.6231683943528346,-2.977481581822807,-0.0964659954977323
-0.8130401473103107,-2.827612120209246,-0.10789956309142992
-0.6471147385652161,-2.9054092479246925,-0.15829601788113468
-0.6198935320551676,-2.9455887291843545,-0.13904401981891
-0.5666190938207428,-2.936234591275147,-0.13956360264214376
-0.6945728686282412,-2.966057906377899,-0.05804400566503317
-0.6182648419219426,-3.022360129513439,-0.08946306331135694
-0.6627065087645553,-2.9741851810847826,-0.112515953771684
-0.6270535756918124,-3.004458922594804,-0.1359966758995878
-0.7172551608090612,-2.9975556857620487,-0.1383438284951484
-0.6508017837627992,-2.7864412678466337,-0.17843043604289824
-0.6099683235614196,-2.7871223244457393,-0.1563537603566929
-0.7014226762949303,-2.940384962898052,-0.14555674485364434
-0.7230893856281044,-2.891450742599191,-0.12984108221895074
-0.6167942795107217,-2.859224810326111,-0.19905753890611033
-0.7420356099734684,-2.855323687821031,-0.09599376622826222
-0.6642355439122247,-2.9662931395362393,-0.19428459786855967
-0.5757609051320964,-2.8650810743006914,-0.13106884977495198
-0.7035994215370607,-2.9102461622359055,-0.11554535567874616
-0.7246640337632094,-2.813548779669742,-0.1586915013802882
-0.6147985129404763,-2.8585242336432586,-0.15454359202620196
-0.7630741903153773,-2.893531094628913,-0.10876905753472453
-0.5487704104975527,-2.895536615184094,-0.12343733872746714
-0.5326136019616148,-2.810105903699752,-0.1232221339605353
-0.745111882567943,-2.8692524491090308,-0.07516550512796376
-0.7132536034254194,-2.904799905616357,-0.19989788256768803
-0.7201397510548966,-2.920621314975356,-0.11709521924720645
-0.6236212741157099,-2.988145326636239,-0.11522901700699824
-0.6312947588227291,-3.0382957878037877,-0.11446163870586075
-0.7387485400429217,-2.862219930490529,-0.20867717037905112
-0.5752586068618362,-2.8631459754766664,-0.12846923956772982
-0.7333926565947915,-2.952461364060393,-0.0955927585357652
-0.7327684748990858,-2.8816666498465073,-0.20098240571646336
-0.5954670560959854,-2.919762073957109,-0.1727208026685288
-0.772745577873435,-2.9716984744687385,-0.21174865958645456
-0.6515908033498816,-2.8595264703188317,-0.17105902586012092
-0.5734789121560402,-2.9586748080999477,-0.08908304886705695
-0.6203809108975283,-2.88443616178803,-0.13754641406821094
-0.7126598832132547,-2.888506244339418,-0.1442527979600075
-0.6389366409488655,-2.9002693042550485,-0.15101808183550497
-0.6586831667091912,-2.900374951039439,-0.1707438303932254
-0.5844310843709152,-2.845945321523996,-0.11562073301540657
-0.6976421839298957,-2.9055864945755188,-0.1270000302808504
-0.6715080644967328,-2.9282514104488198,-0.16343259320458012
-0.6224755334146206,-2.8064765969712835,-0.17650097412347635
-0.5998274501635267,-2.91941294448297,-0.13210194758324523
-0.5238120376600456,-2.909444346989621,-0.14725509361506958
-0.5594888106849358,-2.835377591926519,-0.09691779153196015
-0.6473235757846425,-2.895751088404783,-0.09405350908214265
-0.6726732628058298,-2.8757937052386517,-0.09681609720020397
-0.6590016542849882,-2.897271744357611,-0.07824575357401886
-0.6468372806997466,-2.9351005700780712,-0.07351506975480132
-0.6787895632373055,-2.9167711012559585,-0.18008398261164066
-0.7634586327910887,-2.90664045841503,-0.1659584118589737
-0.648017752728511,-2.9134132713367404,-0.11703329761355019
-0.7468950712740319,-2.8633026343938757,-0.2637890405801552
-0.6806401257370975,-2.820808435788691,-0.0004270096760414163
-0.6920761784428751,-2.8085449536524463,-0.019233970281523183
-0.7284858626371076,-2.9045498949083406,-0.17200660263160467
-0.7082572802248882,-2.876904295762299,-0.1685669492004662
-0.5868740293528482,-2.907115883704584,-0.12232111479460601
-0.6358917357334194,-2.992857389346401,-0.19460965159373778
-0.6632342963653609,-2.994525695600417,-0.2256668726429661
-0.7151210768853332,-2.8529826979716333,-0.11175315410640078
-0.6204772102192275,-2.947642687382393,-0.1710137366317377
-0.7001979065142505,-2.961058311528041,-0.1532443235553165
-0.6348315080232709,-2.9588161768524586,-0.13041621590672225
-0.7119286797609727,-2.967968302611153,-0.1676753469609878
-0.6578485736332381,-2.89130744120295,-0.22987178852543522
-0.6543795010372895,-2.9048835393571495,-0.14492956081324726
-0.6443368065839998,-2.9343104854822646,-0.1076607219954425
-0.6894205173863541,-2.9513863332624988,-0.10532203559871602
-0.7000851044577092,-2.9639824288734933,-0.1095274371298977
-0.726382142865086,-2.83907318673552,-0.1024994478511968
-0.7118727115196699,-2.9673944043100686,-0.1958493743197263
-0.6957696021604503,-2.821965330572709,-0.1867008679407056
-0.7307474736332484,-2.781818027087237,-0.10423982292745444
-0.7173214286743798,-2.994783021012524,-0.08445250772624723
-0.7565457283656699,-2.7666989530903505,-0.19384170402347511
-0.6777004131091352,-2.8581681046209186,-0.13641990052331904
-0.6641080174384022,-2.8928985623285426,-0.14119253767286766
-0.69863083040781,-2.919995923572582,-0.15612564394838754
-0.693737877784661,-2.8726996863015737,-0.10556208768261607
-0.6437917623176952,-2.94173429677056,-0.21468240234985814
-0.8104991399760417,-2.9464322931898117,0.016711232800367196
-0.6056237897953873,-2.9678950431424127,-0.31353937569089807
-0.5968826913777141,-3.025684264097471,-0.12766153818631915
-0.6969328558020815,-2.916311889202393,-0.14354833084140106
-0.6910750235610942,-2.9008697967626365,-0.15252263164174912
-0.6323679200256241,-2.92350077507293,-0.09324440207010888
-0.646812297854852,-2.930826617007515,-0.10670532471939356
-0.6582957724910492,-2.8818035303164384,-0.15793250074796158
-0.6159332200556766,-2.9831337017216857,-0.1607035717927311
-0.6238307046128446,-2.959396731200604,-0.14610730157486992
-0.6739177294206631,-2.8935638242606685,-0.16080694164284806
-0.5722371824822987,-2.9121253609089335,-0.0199908244802222
-0.7089869475607692,-2.8421063381375373,-0.016603170032236672
-0.7107478369800916,-2.8023948904516933,-0.141867119884789
-0.5692262429605989,-2.9845118994616895,-0.06908810753482059
-0.8607340175602295,-2.9260465152998214,-0.1667664288254952
-0.872077369588641,-2.929618113307419,-0.2284165342855644
-0.6046096761454872,-2.908871822090802,-0.09649739720758362
-0.5994536387208718,-2.8559756300624843,-0.21071727818884475
-0.6228324068844938,-2.865533028231493,-0.10568389310011653
-0.6224586422298769,-2.9145640374903254,-0.11335386253763773
-0.689881042855672,-2.919082030987481,-0.23449473618161273
-0.6430086812449877,-2.965074674430251,-0.1661187841942034
-0.6662122673416455,-2.933359143933585,-0.25974538301539657
-0.6227758347394772,-2.8471277144438547,-0.021676855350518262
-0.6769912728474757,-2.837657128317646,-0.20732745039289416
-0.679931443843657,-2.8332738474826074,-0.19450994503684782
-0.7155637535911354,-2.9679574572780267,-0.16455429849519498
-0.6742531377491963,-2.902598928043458,-0.19706689731689317
-0.6163045295545017,-2.951611872260529,-0.24914588667386234
-0.7304173087938689,-2.9030429190741565,-0.17568774234009413
-0.6716463543952093,-2.924764877197108,-0.17626457416385524
-0.6694647561606747,-2.8655903756107857,-0.1746913966177661
-0.6478468367537339,-2.855838376342061,-0.15234245868624918
-0.7008342991109862,-2.877707331550338,-0.25426236689437337
-0.6580973629230304,-2.838635017341642,-0.236923131549258
-0.6731589520800927,-2.961163685141821,-0.10220381068790549
-0.649635973822151,-2.9599470677943627,-0.1787578243043832
-0.6923409080070773,-2.8875702930193228,-0.17864059688575165
-0.7238125858939267,-2.97360541901503,-0.23847486555991998
-0.6754923855841333,-2.956154564889955,-0.22745933792859144
-0.6032051669117728,-2.9230340352308186,-0.23436854156372902
-0.6872813107753325,-2.9449214925008116,-0.16121945006466226
-0.6481215776181397,-2.9392110402893126,-0.16011834190978447
-0.6631223002742777,-2.9724535530973855,-0.09631315987577929
-0.6636388179874273,-2.921367799951588,-0.10627038358503153
-0.7220426520049664,-2.973655131337441,-0.2632281174764271
-0.6112770833478771,-2.977589053695985,-0.16652425726230471
-0.7575734019274217,-2.8797604450379417,-0.17301137565037458
-0.5244178175631297,-2.981368156640432,-0.20396158738180206
-0.5288257194460859,-2.9781126365132082,-0.2151096862573437
-0.7397920967854408,-2.9924334577962135,-0.15899911025315805
-0.6260151478532424,-3.014475141644331,-0.1434634152896368
-0.7562368005796409,-2.9699767439810922,-0.2352651663978719
-0.5917744835825949,-2.9912281052643452,-0.16227295924697482
-0.7641403803304717,-2.8376324117704006,-0.16391261996049938
-0.7007180831053248,-2.902624481853519,-0.19724606834523134
-0.7093410646921228,-2.9095901677210514,-0.1901885624158895
-0.6935232521497502,-2.93916907249801,-0.22977214237115715
-0.7247780651713964,-2.7691398615054283,-0.212963847591828
-0.737997127051254,-2.9611279704865967,-0.2563854889637427
-0.7174708142054522,-2.9019053662577714,-0.12275459960042373
-0.6622885597594506,-2.8818772666148647,-0.12687992343327137
-0.7177997580299356,-2.9300833112026194,-0.24415221548974703
-0.7351852537022137,-2.954170905455603,-0.18051821448551048
-0.722117515433514,-2.8513207356973793,-0.2508417874257702
-0.7727860454848656,-2.9512292679714864,-0.1798399270968009
-0.7212471342030067,-2.945193038453819,-0.18653486891068577
-0.7219991946482934,-2.9371275164321498,-0.18407541671399888
-0.7162652844346903,-2.90333787702059,-0.1702617277033281
-0.6355227083401795,-2.9019759516763943,-0.1838358577581251
-0.7484527990491662,-2.9303654260523833,-0.13944690084476358
-0.7220396378399838,-2.964087565655403,-0.17404056918255115
-0.7952562401313447,-2.8541008016883556,-0.14182668055256753
-0.6749338704749593,-2.921968634397164,-0.21076482376540817
-0.7716139753020022,-2.8974163419735737,-0.1739541068907023
-0.6507576815968908,-2.9771875700551096,-0.17492040537881773
-0.6521195002980217,-2.918625349290256,-0.1264557851770306
-0.7318846351930346,-2.895520524247985,-0.18484764437471565
-0.7914185218839274,-2.9008478584143185,-0.18762982718802973
-0.7733840140996333,-2.91023366332408,-0.1757970952998881
-0.6221360062917137,-2.902404963774567,-0.18302623493998366
-0.6864122164733695,-2.9068820777288735,-0.186780380641443
-0.7149055734327162,-2.8976319828804513,-0.20564096105793433
-0.7672429842398903,-2.8632232749237008,-0.204876415226867
-0.6420475547299282,-2.972409017610789,-0.2000116481449914
-0.6697503248363085,-2.847217457857337,-0.09388843791464524
-0.8563589761549599,-2.8851289366624635,-0.22793433098398724
-0.7885732343422773,-2.9037100158454696,-0.17660082289646345
-0.6764890332499909,-2.94125420286436,-0.11504391871247369
-0.7370145969083768,-2.9097219191729513,-0.23896035067344443
-0.7060098559793729,-2.932385346910036,-0.14509856993374964
-0.6953761051243347,-2.9069753323659753,-0.08663889498536731
-0.6859615265764005,-2.901515185475705,-0.08476756823302156
-0.6711789499111186,-2.8088782629611044,-0.19466379211597445
-0.7099026064485225,-2.8438308686073155,-0.19392429674128708
-0.7080930438565303,-2.8876614875124096,-0.14658837343063996
-0.694240706467508,-2.9220459408829065,-0.17387671036223623
-0.7191208056561156,-2.943184543906185,-0.16760700870431752
-0.7067333414682104,-2.867497379038123,-0.15348704573297065
-0.7607646424361859,-2.9121466436894696,-0.16578039701141262
-0.7535219282234886,-2.8496578431050756,-0.20846654796322397
-0.7574831374885834,-2.981128906664122,-0.16460569826642232
-0.7479871473400866,-2.8788559044505218,-0.2202392428356664
-0.7821046190960272,-2.8120733324713427,-0.2240419874205065
-0.7420511202574939,-2.932997597334766,-0.17553566212125438
-0.7372817625594328,-2.9269485025551587,-0.17291185159796318
-0.7642443021465484,-2.7792347400138118,-0.1717067315389746
-0.7345068534857339,-2.8834298021078335,-0.16560172423386052
-0.6680256372935838,-2.91082069669327,-0.15825127022851254
-0.6972784729295209,-2.869864552278952,-0.16066895900013325
-0.7150528628292044,-2.9159117341248213,-0.15576690057620088
-0.7053783948450961,-2.813243991203496,-0.14758889720495433
-0.6083768762858042,-2.936744889567308,-0.17513387926437995
-0.7592423821236958,-2.8101186517613588,-0.2190298967418002
-0.6817055009352235,-2.9194117568752533,-0.1376954108702938
-0.7541096238598821,-2.8365307576489838,-0.21125286821186925
-0.6683877563684306,-2.847980349683147,-0.14949721347797934
-0.7783249282799011,-2.9975762880564245,-0.14486380073686342
-0.7365223323552249,-2.960154195817008,-0.20724787337342943
-0.7847312196415777,-2.8193204660849425,-0.11334317562478796
-0.7736871190524192,-2.876768649403828,-0.11629299862105472
-0.7560634464400285,-2.9296454441501454,-0.16159527300360632
-0.8105926819142977,-2.937622895391233,-0.17170483872143713
-0.6167948610344274,-2.878087826969437,-0.11295915590217613
-0.8051258759069326,-2.8677359892829855,-0.19540883392788555
-0.7094037647212168,-2.88652990452015,-0.23942406553078882
-0.7393964592128267,-2.9156286106180054,-0.18810139969260284
-0.7146171108283949,-2.8444018680787475,-0.31142363957147234
-0.7124728107004195,-2.8801709954819352,-0.23496228881994946
-0.7205123569323788,-2.898232110059424,-0.2121901534027071
-0.757201808818861,-2.8664689284700398,-0.23605111292222072
-0.7660178595715336,-2.8684870029473144,-0.19842936306132258
-0.7782780355076749,-2.8117608269589107,-0.1739956882535031
-0.7740043124990629,-2.911944541382321,-0.12897787258152
-0.6543310688212431,-2.8891765841648955,-0.1419838781087526
-0.6438446360816936,-2.8949521704967567,-0.15789359648742474
-0.6770960821218405,-2.9192532005898397,-0.1870795855951596
-0.651023044629688,-2.8859640932629844,-0.1562527212088871
-0.702569594054244,-2.9248566895696277,-0.26617467071058987
-0.6867059319655383,-2.8545269312948003,-0.0945104412062206
-0.6472517588319556,-2.850737537254195,-0.11627509784932996
-0.7736661115706777,-2.882869575615995,-0.2323615900129581
-0.6375592510931058,-2.8226806057409406,-0.15570549267197856
-0.65646072515886,-2.9900466206170018,-0.14111165309391757
-0.80052290143686,-2.8374117184393755,-0.12659166905831412
-0.5882194173349631,-2.902990475360639,-0.11794647343933037
-0.7767252132350653,-2.851769525210029,-0.12396039799050448
-0.6259253205879858,-2.9318695968557207,-0.1373266115496123
-0.7786857645531465,-2.855014133111258,-0.18301041651870287
-0.7868846488948934,-2.8913472466989028,-0.1958074485882214
-0.6702844195129009,-2.8663244846573717,-0.2724281943487536
-0.682367204010766,-2.862301099113559,-0.16321486139459468
-0.7002106008627562,-2.883080586130692,-0.10620246173111438
-0.614103102672033,-2.822863432969797,-0.09546619868924217
-0.7447139465642354,-2.952722519301416,-0.2171170430619368
-0.6294205804027924,-2.8306002947439772,-0.11091900532647622
-0.6389986786192011,-2.9309312785258057,-0.16728218617246735
-0.7375028659269987,-2.9562186833081294,-0.17198883379366808
-0.6541270261289858,-2.8223458015810983,-0.2091783982100415
-0.7150117419658911,-2.8164418052764937,-0.1360195903230144
-0.7737674961799431,-2.944740420261681,-0.11680928917880205
-0.679872740944746,-2.9248145957407536,-0.262200277820292
-0.6780739257897237,-2.933247650677468,-0.14434970163809155
-0.6600232091795379,-2.9340803310885746,-0.15771012883500513
-0.6422562667700716,-2.8638678490046003,-0.12277910001850328
-0.6930067036505528,-2.8493076726476327,-0.12256118889270884
-0.6461760153810402,-2.8444150505590584,-0.12127483942315254
-0.6596021089615118,-2.9334181974610973,-0.14917883219525507
-0.6595294003048326,-2.935116518544897,0.0010026645959013095
-0.7084379432014436,-2.8625625329696534,-0.07634736055501169
-0.6313061780554108,-2.9125740487065555,-0.18367115030026615
-0.7481748921841972,-3.0511087530884757,-0.12529528199020518
-0.6678617729426409,-2.8425356526387002,-0.10916374033287368
-0.6909190221546383,-2.8726339541270502,-0.20860596800768583
-0.6898857983897755,-2.8841469302981584,-0.2041144712266025
-0.6893185983188225,-2.80407419132561,-0.19891937418268119
-0.6284780528573796,-2.888347986165282,-0.1367185784064201
-0.6981415670404818,-2.97989668364063,-0.11755012045418933
-0.6482329895668478,-2.995458141943221,-0.14708017314358623
-0.6634039934040687,-2.866057436410422,-0.04716081598264263
-0.7139377530413326,-2.8326894560934863,-0.13361771773223724
-0.6599677226166513,-2.9512057173462622,-0.22406857246181
-0.6663712607469895,-2.8549665502373864,-0.05819782133512915
-0.7313850089191744,-2.890735533975546,-0.15855922211026713
-0.6811802535451955,-2.877682751530343,-0.15935060523578956
-0.7449717597865004,-2.919918067512239,-0.13535449501345753
-0.6635564972045339,-2.8361855116164585,-0.13052028297740312
-0.6393543456033149,-2.9653630497087695,-0.14989010020744992
-0.779604408747915,-2.8980538464959524,-0.16162662066994563
-0.5916321345754415,-2.8921881698782173,-0.10738555104683008
-0.6934193455289543,-2.8940718143558946,-0.1264068763595322
-0.5995582557147231,-2.9041533670054895,-0.1318565028796646
-0.6212074946003203,-2.8372948837280485,-0.14429177011255698
-0.623077472539562,-2.879088381070194,-0.14374484811172453
-0.5669224013214131,-2.985327178297111,-0.18776888203118994
-0.6605289055231718,-2.874575989149408,-0.06437587349680177
-0.7068744243031556,-2.9083475520749955,-0.0724159241448834
-0.6186510011873413,-2.9480753250674634,-0.22872046475713598
-0.6823421765888759,-2.9768032337669905,-0.1681681961836691
-0.6989330800723239,-2.9130529881248224,-0.14089470323839448
-0.6952798857831539,-2.8681172945329076,-0.12450871812793864
-0.6175736482699623,-2.952357658192352,-0.2094933303937555
-0.6175736482699623,-2.952357658192352,-0.2094933303937555
-0.6757398920885614,-2.8680082314622815,-0.05814404212639519
-0.6611861677807461,-2.988965659340105,-0.052897363054843785
-0.6988473078027508,-2.8187905511807037,-0.25402829359872375
-0.6567717933708629,-2.835249627839825,-0.19240000253040648
-0.7109231573978234,-2.932534206143892,-0.17051106992984927
-0.6019144356729367,-2.9509492585036936,-0.12771051513414028
-0.6000336383089689,-2.979579322427212,-0.12686123139506666
-0.6931302020945499,-2.871419247299537,-0.13297038643601697
-0.6777055787769215,-2.8787788810087487,-0.15358194572868797
-0.6016519142990895,-2.9123545378638567,-0.12317770568337315
-0.5787059711632345,-2.9017994053194993,-0.20382880607427578
-0.5620700365930128,-2.8841419750768575,-0.06291207822628614
-0.7271880557978821,-2.8920098489937147,-0.21534507326794985
-0.5391914381279272,-2.891809401357406,-0.11408109867205883
-0.7871400511081366,-2.9003066233172716,-0.22205473254233674
-0.7496792855481431,-2.8582304736634008,-0.2176834486346477
-0.7425030103024548,-2.862032129453549,-0.13279609337086162
-0.746724398051529,-2.8992903077849417,-0.21176607164026157
-0.6131694941590553,-2.910832528269213,-0.10762577958504245
-0.6286175081507013,-2.8449011880008634,-0.11443081571076769
-0.7252992638444141,-2.983575178737825,-0.16760429149652212
-0.6064216994244983,-2.912355369823604,-0.10419404810048287
-0.6504246451798084,-2.8352326406876256,-0.16661289183056166
-0.6507712987541017,-2.885492374336156,-0.05462535750815631
-0.6946453917010306,-2.831031190092054,-0.1276748120201015
-0.7901199558297867,-2.965825253290669,0.016724059673812117
-0.5988388940901427,-2.8444254518657415,-0.1909891019988218
-0.5899040140182894,-2.8875126710291203,-0.11419747049145015
-0.6486669157962159,-2.8948818193657346,-0.1028534454415243
-0.5997994730187615,-2.8733901254622727,-0.07516402448701201
-0.6036927284220559,-2.828610922063964,-0.08365880499359973
-0.597403047000703,-2.7594594417392404,-0.14261846871580097
-0.5395347385085337,-2.980463181259375,-0.08563257969042389
-0.6941320847415302,-2.7821187845142026,-0.12208470926310588
-0.6736071376797439,-2.8202514154584186,-0.11629554701513493
-0.6432778911234222,-2.8945464881550644,-0.05745560439930048
-0.6421889777874032,-2.920735349677991,-0.193743924842317
-0.644125980868898,-2.8481023787501725,-0.060837686980695554
-0.5813939344674826,-2.8532765143992362,-0.13714127169007218
-0.8013007502009375,-2.842990451853882,-0.13690463823233093
-0.7793617407437445,-2.8988534952118896,-0.1644464442017869
-0.8066690909975377,-2.894179409446968,-0.1536038338571551
-0.7511684804451991,-2.898852744987772,-0.0917215314451714
-0.7359822333016705,-2.854436517011761,-0.10420166598725271
-0.7254602476290665,-2.891800136498382,-0.07105887216043667
-0.6885594783906447,-2.8393728593130003,-0.1576235688404397
-0.7739038965530914,-2.845245137149815,-0.08581703870840568
-0.8114591106191025,-2.865929167191299,-0.10223051190867116
-0.5654823093629568,-2.8683311764480868,-0.19013297206974794
-0.5981565372457303,-2.79625393589303,-0.08169619816554775
-0.7573025776498065,-2.9492204492155114,-0.1723050826894736
-0.6793754218652831,-2.950536854343316,-0.13408710344592661
-0.7184070196287821,-2.8608293807916554,-0.13084658517216513
-0.7323039899374847,-2.8616384241823023,-0.21023431885290794
-0.7238014958770889,-2.8995938945396604,-0.12855612668534777
-0.7348679268131126,-2.8459733072631916,-0.16944752130195384
-0.7492374644528991,-2.8521173466365863,-0.18439982079997946
-0.6685158859074348,-2.8938538669886404,-0.09824677191109134
-0.6977296984586829,-2.851000473868301,-0.2626057277381153
-0.7040196242099394,-2.9334775118421104,-0.1236597241157539
-0.7247210470737337,-2.9435109268479596,-0.09216991998657235
-0.6795882314052418,-2.847489275797611,-0.17865783477379357
-0.7163114426072186,-2.956184068884842,-0.11550662544502649
-0.6918543878943019,-2.9800561835206856,-0.12330610296693134
-0.730978707885463,-2.861164953396719,-0.16819856346696468
-0.7462278595767593,-2.924431718123776,-0.16958605299723345
-0.7554809768549142,-2.8606450578039806,-0.15412405862557124
-0.6812741229067227,-2.8872094145230864,-0.17597729749930752
-0.6466219269732759,-2.9865727467058294,-0.18169587912303825
-0.8205212494100476,-2.7817920057983336,-0.17289953507827527
-0.7570650922284189,-2.9228667853643704,-0.16662222291940598
-0.7989686304800446,-2.9180499535945694,-0.16286358802701428
-0.7656424233329436,-2.942375510340468,-0.14825307175507008
-0.715583852495618,-2.8615200425915037,-0.21415254321431682
-0.7631448948429314,-2.8817794886595576,-0.12802614731894343
-0.664742999809343,-2.849735966163015,-0.2209912811110061
-0.7979698985504795,-2.8696302227241306,-0.14697368315633014
-0.7497673557797,-2.8603912074873925,-0.14796731258783133
-0.729950953138771,-2.8486681917568486,-0.18692914537091598
-0.6951452001423825,-2.8992037889899254,-0.1520224975211942
-0.6943659912182244,-2.8563275165920587,-0.11318224255324522
-0.6868054787433167,-2.811108530852419,-0.13028592612720546
-0.6858750382695905,-2.8761669927961373,-0.22786476501391173
-0.7316533113106586,-2.950273626657435,-0.16891100912375243
-0.6633251692616562,-2.8304042200757484,-0.12313030543879931
-0.6197739186108396,-2.870489315256435,-0.11215147557613005
-0.6972106786797299,-2.881855854658226,-0.11506555325966916
-0.6456746399927924,-2.8454117551474707,-0.1067046521050779
-0.6968196629407737,-2.9056613093527113,-0.20068630500923407
-0.6289536513603047,-2.9167385554465253,-0.20686214114118945
-0.658996224695435,-2.8022771715162342,-0.11177498907926661
-0.6548617120736258,-2.875409362404181,-0.13702379833581543
-0.7165497697573904,-2.9041852904154766,-0.10860313975169726
-0.7155747970794948,-2.898213973263668,-0.10852627149096811
-0.6691068112153495,-2.95104999540177,-0.15444391385122555
-0.655246326917311,-2.8804159898168753,-0.12727420406829326
-0.6360754321320483,-2.887117488240489,-0.1352156848522571
-0.6403209737023327,-2.834862356363238,-0.1601511955721945
-0.6281400747134076,-2.938232248535951,-0.1275703211076512
