kappa1,kappa2,kappa3,xi1
4.67259,1.29782,2.09729,-1.63932
4.51704,1.46236,2.11433,-1.65362
4.27668,1.69151,2.20458,-1.6138
5.54207,0.412096,2.1225,-1.61053
5.55816,0.426538,2.122,-1.61071
5.28179,0.701736,2.08877,-1.56695
5.04398,0.948867,2.13627,-1.58074
5.06642,0.953846,2.13619,-1.58026
5.12708,0.875231,2.13522,-1.54911
6.11814,-0.0780354,2.11028,-1.59182
6.13632,-0.0991141,2.19788,-1.62491
6.12396,-0.106148,2.19256,-1.62318
5.898,0.120821,2.20371,-1.62548
5.98747,0.034077,2.17147,-1.61162
5.92662,0.0594515,2.08695,-1.65841
5.70231,0.276347,2.13502,-1.63576
5.6174,0.394117,2.13923,-1.58945
5.58758,0.381641,2.13966,-1.58975
5.62906,0.344992,2.14139,-1.57098
4.89226,1.07892,2.15485,-1.54811
4.54452,1.46532,2.16752,-1.57476
5.44075,0.563449,2.07951,-1.605
5.10931,0.892543,2.13856,-1.56746
5.20987,0.787983,2.15425,-1.5805
4.93316,1.05595,2.10274,-1.58443
4.63415,1.3356,2.12679,-1.5654
5.06988,0.923501,2.16818,-1.55376
5.06751,0.912735,2.17576,-1.54349
5.06284,0.913835,2.16076,-1.55315
4.8848,1.08992,2.17321,-1.54616
4.62307,1.37309,2.17407,-1.54391
4.6914,1.28905,2.15615,-1.57985
4.44309,1.51754,2.14846,-1.53386
6.24661,-0.269851,2.12926,-1.67509
5.70121,0.261698,2.0897,-1.544
4.97658,0.988691,2.11472,-1.58389
5.22962,0.751819,2.13957,-1.64146
5.07614,0.915463,2.13493,-1.66354
5.42465,0.570874,2.11878,-1.65669
5.81711,0.163028,2.15201,-1.52028
4.65553,1.32756,2.17804,-1.63135
4.63147,1.3505,2.18444,-1.6332
4.92933,1.02662,2.20001,-1.6566
4.90455,1.06513,2.19402,-1.66058
4.73373,1.23231,2.05958,-1.56329
5.04047,0.9055,2.16086,-1.56016
5.36184,0.596948,2.14386,-1.5818
5.56265,0.402281,2.15315,-1.58602
5.78286,0.190706,2.13602,-1.58846
5.54115,0.385605,2.14799,-1.64692
5.62432,0.296284,2.12802,-1.55818
5.57917,0.357463,2.13074,-1.56462
5.51574,0.428763,2.13247,-1.56319
5.05342,0.936721,2.13575,-1.65996
5.04105,0.919227,2.13644,-1.6629
5.68808,0.293359,2.18313,-1.60008
5.44253,0.517206,2.16893,-1.66819
5.53891,0.435813,2.16522,-1.57466
5.65223,0.322084,2.13204,-1.55711
6.34799,-0.374652,2.15667,-1.53691
6.34987,-0.359992,2.15655,-1.53719
6.2969,-0.361494,2.14908,-1.56785
5.45044,0.563223,2.16765,-1.6177
5.43987,0.555801,2.16765,-1.61703
5.31663,0.640599,2.1244,-1.54578
5.31663,0.640599,2.1244,-1.54578
4.92045,1.05073,2.10499,-1.60463
5.23414,0.74215,2.15721,-1.57318
5.61254,0.364913,2.18037,-1.53224
5.19477,0.796524,2.17868,-1.60197
5.15766,0.815691,2.18504,-1.57629
5.17679,0.822987,2.18467,-1.57662
5.25881,0.737053,2.16281,-1.57287
5.44335,0.525086,2.13742,-1.56127
5.88294,0.076437,2.13864,-1.57871
4.90979,1.04727,2.13956,-1.58726
5.17781,0.775517,2.12429,-1.61879
5.468,0.508801,2.12905,-1.61485
5.99429,-0.0374626,2.13597,-1.63632
5.67388,0.298354,2.1306,-1.654
5.4451,0.536869,2.13348,-1.65885
5.26083,0.761379,2.14462,-1.57429
5.15338,0.830084,2.13547,-1.59484
6.17198,-0.177148,2.17091,-1.56329
6.18653,-0.182189,2.18087,-1.53357
6.12732,-0.123131,2.19538,-1.62012
5.05048,0.980443,2.13378,-1.54385
5.89997,0.163358,2.11824,-1.59539
5.66503,0.418961,2.12984,-1.5574
5.54938,0.536356,2.13182,-1.57356
5.49657,0.597685,2.13146,-1.57812
5.31939,0.761403,2.18275,-1.58227
4.88123,1.21412,2.16717,-1.58155
5.024,1.07906,2.15684,-1.54888
4.93839,1.14824,2.16349,-1.56462
4.94884,1.1507,2.16414,-1.56364
4.98625,1.11559,2.16901,-1.52361
4.9718,1.09694,2.16917,-1.5224
4.61147,1.46622,2.10934,-1.62003
6.05819,0.033569,2.1667,-1.65988
5.36503,0.723861,2.13239,-1.64391
5.49519,0.597062,2.12011,-1.67942
4.20579,1.87948,2.15511,-1.59163
6.3217,-0.246772,2.107,-1.6609
6.09721,-0.0290666,2.1423,-1.65087
6.20351,-0.147166,2.1439,-1.67136
6.1554,-0.101058,2.14654,-1.65273
6.189,-0.126455,2.17197,-1.66745
5.35367,0.715501,2.13454,-1.55198
6.3197,-0.242427,2.132,-1.65536
6.49544,-0.420322,2.10447,-1.64714
6.51536,-0.442533,2.10395,-1.64128
4.83,1.23872,2.1614,-1.57697
5.31058,0.766597,2.15143,-1.61014
5.33682,0.734643,2.15317,-1.61022
6.19465,-0.125641,2.1548,-1.63312
6.36169,-0.302846,2.13831,-1.67306
6.30523,-0.251883,2.13393,-1.67429
6.52747,-0.466865,2.11885,-1.65883
6.2195,-0.123382,2.11481,-1.58662
6.35566,-0.241783,2.10754,-1.58744
6.33741,-0.228093,2.15121,-1.66425
6.5981,-0.479709,2.16654,-1.65622
6.18242,-0.0579198,2.09152,-1.52158
4.9874,1.13611,2.16652,-1.60882
5.33373,0.771691,2.15071,-1.56238
5.15157,0.997448,2.13569,-1.59465
4.55865,1.59307,2.15438,-1.63185
4.73185,1.41857,2.15075,-1.61899
4.67271,1.46997,2.15691,-1.57916
4.62932,1.51029,2.11728,-1.60821
4.30176,1.82359,2.12377,-1.6007
4.24691,1.87763,2.09594,-1.54816
5.12359,0.992159,2.09079,-1.62838
4.95108,1.18934,2.12202,-1.66614
5.2415,0.882626,2.13524,-1.67089
5.13263,1.00629,2.15294,-1.63971
4.98177,1.16616,2.14265,-1.6482
4.96914,1.16259,2.12742,-1.64632
4.50644,1.62423,2.19987,-1.60128
5.7756,0.379878,2.06312,-1.66479
5.88281,0.256938,2.13436,-1.55009
5.06327,1.0949,2.19116,-1.66194
4.63561,1.53121,2.20006,-1.55038
5.48353,0.680929,2.05785,-1.63796
5.556,0.605182,2.09632,-1.62121
5.39088,0.742818,2.10806,-1.6114
5.32167,0.816545,2.15128,-1.63469
5.30872,0.799738,2.15116,-1.63525
5.27225,0.843636,2.13582,-1.66814
4.98016,1.14828,2.12828,-1.61321
4.91781,1.19148,2.12633,-1.61467
4.6838,1.42579,2.19454,-1.60126
4.56489,1.54605,2.05967,-1.6241
4.59161,1.57387,2.06009,-1.62358
4.61674,1.5516,2.10756,-1.65103
4.61524,1.54248,2.10737,-1.65071
4.59695,1.53688,2.10619,-1.65073
4.94507,1.18863,2.12918,-1.57156
5.00645,1.13508,2.15022,-1.56419
5.62685,0.512012,2.11079,-1.56648
6.4449,-0.323133,2.1655,-1.56772
6.29314,-0.13576,2.12406,-1.56857
6.30314,-0.182054,2.14053,-1.64511
4.63835,1.49825,2.1202,-1.65668
4.67398,1.44383,2.14141,-1.61566
4.42433,1.72029,2.09993,-1.58948
4.86572,1.23364,2.14717,-1.59087
4.78372,1.35887,2.14338,-1.53669
5.25172,0.835103,2.16494,-1.63961
5.25155,0.842411,2.14713,-1.64424
4.98964,1.10104,2.14861,-1.5941
5.16474,0.927479,2.13598,-1.59857
5.15389,0.931038,2.13691,-1.60861
5.2766,0.807845,2.09781,-1.65457
5.90537,0.183058,2.14103,-1.53714
5.99601,0.108007,2.12144,-1.59188
6.2614,-0.164689,2.15291,-1.65128
6.34475,-0.253875,2.15144,-1.65969
5.06489,1.02905,2.10063,-1.57834
5.56252,0.55019,2.1603,-1.62399
5.5503,0.544615,2.16032,-1.62378
5.40815,0.692294,2.16801,-1.58664
5.68681,0.406987,2.17416,-1.57403
5.16901,0.92611,2.17856,-1.5805
5.27758,0.853477,2.14257,-1.64304
5.24885,0.866687,2.13807,-1.61896
5.51221,0.570853,2.13447,-1.61167
5.4578,0.644013,2.14552,-1.57067
5.33763,0.781561,2.13587,-1.56621
5.27367,0.833101,2.1278,-1.57989
5.37597,0.723885,2.14714,-1.57503
5.39197,0.738613,2.14719,-1.57488
5.23243,0.878093,2.14274,-1.55709
6.21695,-0.146542,2.13203,-1.57019
5.87675,0.186863,2.13217,-1.59652
5.74103,0.313688,2.12881,-1.58877
5.78923,0.265633,2.11016,-1.59069
5.7895,0.259254,2.10996,-1.59048
5.15287,0.903414,2.13688,-1.56098
5.08695,0.95764,2.15117,-1.56593
6.486,-0.459221,2.14573,-1.64278
6.07847,-0.0486138,2.0845,-1.6528
6.06484,-0.0635044,2.08444,-1.65336
6.61269,-0.59081,2.1702,-1.60848
5.80357,0.20789,2.13492,-1.51747
6.13245,-0.124532,2.14591,-1.53168
5.97108,0.0412216,2.1612,-1.53512
5.94077,0.0656403,2.11512,-1.6045
6.28729,-0.30146,2.13559,-1.6066
6.45032,-0.460499,2.13953,-1.61666
6.43743,-0.47701,2.13926,-1.61661
4.19171,1.775,2.13021,-1.55682
6.07996,-0.11557,2.09976,-1.57891
6.11376,-0.135629,2.08767,-1.58014
5.57533,0.426555,2.12716,-1.53135
5.14639,0.856612,2.13331,-1.62627
4.89808,1.08844,2.14302,-1.64152
4.64825,1.37047,2.08784,-1.63694
5.10714,0.853067,2.14896,-1.59103
4.96784,0.995315,2.10134,-1.60053
4.08897,1.91015,2.12678,-1.56793
4.03131,1.9418,2.12729,-1.57171
4.6778,1.29175,2.12984,-1.57017
4.42203,1.53896,2.11693,-1.58247
4.39885,1.56554,2.11501,-1.58198
4.29521,1.66903,2.10516,-1.55568
4.41025,1.58295,2.10644,-1.59045
5.86661,0.0942643,2.14953,-1.62351
5.8046,0.15934,2.14603,-1.6277
5.57174,0.391473,2.16154,-1.64255
5.54163,0.41469,2.13344,-1.5949
5.34177,0.615101,2.13656,-1.58979
5.52253,0.441643,2.12745,-1.5857
5.30053,0.667092,2.15245,-1.55515
4.6897,1.28811,2.11757,-1.60266
4.58538,1.37656,2.1263,-1.58247
5.04234,0.924511,2.10176,-1.60769
5.60164,0.363959,2.13008,-1.54734
5.83912,0.13349,2.17947,-1.55585
5.29574,0.680935,2.14219,-1.56624
5.49297,0.477611,2.12436,-1.59541
5.69001,0.281037,2.10936,-1.62505
5.13862,0.834327,2.08957,-1.53704
5.74187,0.229345,2.11418,-1.65179
5.71845,0.269185,2.1204,-1.64936
5.29541,0.668427,2.12603,-1.63766
5.51447,0.457945,2.11265,-1.59361
5.91411,0.0615311,2.16603,-1.5631
5.4807,0.476817,2.1119,-1.53239
5.47137,0.486866,2.11082,-1.54457
5.3448,0.627122,2.10384,-1.5251
5.11225,0.858778,2.14751,-1.60866
4.5475,1.44937,2.16225,-1.5646
4.95664,1.02351,2.17181,-1.60174
4.99455,0.96603,2.18061,-1.59546
5.88374,0.102299,2.08429,-1.60522
5.80857,0.177087,2.08878,-1.61574
5.14711,0.839486,2.16915,-1.54031
5.04416,0.94504,2.17018,-1.54274
6.08418,-0.0956785,2.08655,-1.54718
6.61144,-0.599292,2.13118,-1.54728
6.62135,-0.617972,2.13206,-1.59886
4.71859,1.30455,2.11525,-1.67051
5.81779,0.210333,2.1213,-1.55268
4.86499,1.16608,2.14064,-1.54453
4.87702,1.15219,2.13166,-1.54624
4.39854,1.62591,2.12005,-1.59958
5.49889,0.529553,2.20449,-1.65043
5.5698,0.467204,2.20733,-1.65508
5.52377,0.527379,2.21252,-1.6596
5.52359,0.527778,2.21252,-1.66135
5.35558,0.69744,2.20544,-1.57804
5.42326,0.640508,2.19397,-1.58002
5.44085,0.623557,2.12407,-1.57283
5.40563,0.649803,2.15,-1.5607
5.52687,0.515518,2.12678,-1.56743
5.75913,0.280635,2.08014,-1.58031
4.69105,1.36092,2.16357,-1.59437
6.14915,-0.144592,2.11011,-1.55869
5.91843,0.0853215,2.14018,-1.65944
6.2326,-0.219707,2.11411,-1.57781
6.07242,-0.0684291,2.15336,-1.62681
6.05584,-0.0407985,2.15293,-1.62694
5.87384,0.150906,2.14567,-1.65545
6.06632,-0.0345995,2.1468,-1.67274
5.11675,0.939199,2.07893,-1.57379
5.4923,0.54079,2.09059,-1.65087
5.45864,0.570827,2.10327,-1.65792
5.36568,0.668667,2.13385,-1.63377
5.91312,0.118745,2.129,-1.57064
5.60181,0.428126,2.10941,-1.56839
5.26958,0.772589,2.1613,-1.59676
5.23051,0.807857,2.14807,-1.59356
5.13389,0.910692,2.14161,-1.58073
5.20479,0.823621,2.14294,-1.57342
4.85665,1.17784,2.14801,-1.55772
4.57703,1.44319,2.14549,-1.54274
4.88081,1.15814,2.16389,-1.57633
5.08268,0.959102,2.14761,-1.62747
5.19027,0.835634,2.13679,-1.60018
5.15597,0.89917,2.13486,-1.58517
5.25713,0.775563,2.1249,-1.60244
4.96543,1.06781,2.14772,-1.58985
4.79813,1.24852,2.12007,-1.6188
4.63743,1.39482,2.104,-1.58344
5.26928,0.748783,2.19009,-1.62148
5.0015,0.998426,2.19304,-1.5578
4.79008,1.22789,2.19842,-1.57005
5.57956,0.427593,2.0661,-1.62454
5.50223,0.510044,2.06461,-1.66587
5.43523,0.596968,2.07552,-1.65991
5.58297,0.424216,2.11394,-1.57311
5.34728,0.706485,2.11204,-1.5248
5.74813,0.303062,2.0833,-1.57727
5.62381,0.422365,2.18069,-1.60161
5.00451,1.04362,2.10497,-1.62255
5.57237,0.450509,2.15827,-1.63685
5.60196,0.419307,2.15967,-1.64172
5.63448,0.429074,2.15988,-1.64474
5.92319,0.0940658,2.13346,-1.61112
6.04729,-0.00540325,2.11559,-1.65185
6.13526,-0.107957,2.13548,-1.66237
6.18502,-0.151074,2.13469,-1.66644
6.28185,-0.259808,2.14413,-1.62199
5.36079,0.661963,2.11514,-1.6081
5.26689,0.744355,2.18297,-1.64397
5.27584,0.758013,2.1833,-1.64366
5.01664,1.00935,2.16969,-1.64478
5.08844,0.928106,2.17871,-1.648
5.06563,0.9736,2.17329,-1.62094
4.84657,1.15801,2.175,-1.55472
4.94217,1.0723,2.17003,-1.54178
5.16569,0.84443,2.17172,-1.56944
4.64629,1.35536,2.18615,-1.55511
4.34418,1.67708,2.1224,-1.66931
4.44478,1.57917,2.12201,-1.64731
4.70021,1.32741,2.15016,-1.64566
4.68416,1.30863,2.14988,-1.64636
5.92433,0.0923913,2.17631,-1.60638
5.24957,0.770194,2.18217,-1.53721
5.54481,0.461663,2.06748,-1.62877
6.56722,-0.541352,2.12699,-1.64552
5.40372,0.615503,2.13073,-1.62862
5.54663,0.491042,2.12088,-1.59214
5.53215,0.506307,2.12111,-1.59198
5.54181,0.518644,2.12236,-1.59531
6.38211,-0.345885,2.10223,-1.54326
6.36929,-0.333402,2.14106,-1.5224
6.29321,-0.225751,2.12671,-1.53032
6.55459,-0.540948,2.13688,-1.52328
6.55538,-0.543823,2.13692,-1.51963
6.53919,-0.528027,2.13975,-1.52824
6.4476,-0.438868,2.14649,-1.55448
5.04752,0.965602,2.13151,-1.58067
4.62076,1.37729,2.0874,-1.57795
4.59034,1.43236,2.08621,-1.57786
4.77539,1.2396,2.07549,-1.56648
5.86704,0.163158,2.13207,-1.57504
5.33317,0.692602,2.1345,-1.64505
5.73696,0.278127,2.11527,-1.63256
4.64828,1.37016,2.12931,-1.56152
4.84835,1.1735,2.12783,-1.58701
5.2277,0.783295,2.13378,-1.64795
5.19853,0.816485,2.11797,-1.61947
5.32985,0.682475,2.0926,-1.64614
5.35943,0.652151,2.11633,-1.66396
5.17326,0.833633,2.11755,-1.67105
4.70869,1.32428,2.13973,-1.638
4.5613,1.47198,2.14391,-1.6419
6.12743,-0.105919,2.1183,-1.61741
6.23027,-0.190878,2.1349,-1.5746
6.23219,-0.184397,2.13488,-1.57484
5.25439,0.736893,2.09674,-1.54337
5.02015,0.974746,2.12033,-1.56789
5.56884,0.449506,2.0941,-1.53072
5.93003,0.0732709,2.10835,-1.62913
5.31513,0.699344,2.09623,-1.59375
5.39141,0.620224,2.07096,-1.62756
5.56181,0.467376,2.05462,-1.62621
5.02127,0.973511,2.08291,-1.6528
4.35897,1.6595,2.15657,-1.58481
4.5106,1.50103,2.13931,-1.54337
4.64597,1.34284,2.15586,-1.57482
4.64237,1.34021,2.15803,-1.56244
4.60523,1.3735,2.15612,-1.60332
4.69389,1.27385,2.12189,-1.60094
4.46465,1.52546,2.09729,-1.63606
4.78627,1.20005,2.15873,-1.61916
5.5934,0.352924,2.17218,-1.618
5.27408,0.692751,2.16023,-1.52264
4.98683,0.975109,2.16475,-1.5802
4.9784,0.978574,2.17133,-1.63956
5.14783,0.784259,2.15779,-1.62006
4.48119,1.48281,2.13618,-1.62694
4.27736,1.68234,2.13368,-1.64846
4.00885,1.93128,2.11562,-1.62763
4.21631,1.72119,2.10199,-1.65489
4.93198,1.00038,2.08433,-1.60991
4.83678,1.10127,2.15649,-1.66058
4.76135,1.18052,2.17541,-1.66274
5.09221,0.833725,2.13944,-1.55813
4.10397,1.84094,2.11232,-1.57428
4.94447,0.991774,2.13647,-1.59666
5.17752,0.776459,2.13894,-1.60292
4.34898,1.60152,2.12554,-1.6553
5.16295,0.786785,2.16241,-1.54473
5.02495,0.946267,2.16637,-1.57504
4.71859,1.22262,2.17037,-1.54854
4.86547,1.09563,2.16105,-1.58105
4.69581,1.24526,2.16289,-1.5647
5.79115,0.143797,2.11911,-1.55183
5.15212,0.797025,2.12457,-1.58701
4.78447,1.16974,2.10962,-1.62445
4.7594,1.20585,2.10813,-1.63154
4.76099,1.24428,2.10539,-1.62872
5.83977,0.167186,2.16063,-1.58908
5.82253,0.138622,2.16076,-1.58963
5.69737,0.307893,2.13814,-1.55161
5.62821,0.360874,2.10875,-1.58003
4.84838,1.13202,2.09226,-1.61959
4.39588,1.59366,2.12562,-1.53839
5.31214,0.684233,2.1635,-1.60946
6.12906,-0.138216,2.11615,-1.61854
5.51546,0.473606,2.09107,-1.5641
5.5512,0.447297,2.12473,-1.52574
5.92151,0.0735928,2.14721,-1.61282
4.98171,1.01532,2.12329,-1.57894
5.36339,0.629364,2.13171,-1.52377
5.25584,0.731661,2.10537,-1.56865
5.32118,0.682521,2.10924,-1.56723
5.27741,0.72473,2.10267,-1.56816
5.0458,0.96079,2.13518,-1.63083
5.13881,0.857422,2.13433,-1.67248
6.356,-0.345945,2.15488,-1.59851
6.08789,-0.0805108,2.1329,-1.67036
5.34733,0.646722,2.12216,-1.65369
5.00989,1.00199,2.12256,-1.65796
5.29298,0.696758,2.12864,-1.57521
4.78813,1.21452,2.12526,-1.64118
4.62866,1.37243,2.1538,-1.63213
5.3408,0.670868,2.16165,-1.63968
5.75311,0.243813,2.12714,-1.65121
5.56206,0.460195,2.10382,-1.59301
5.22717,0.799912,2.07147,-1.53845
5.76338,0.271332,2.10485,-1.59066
5.92267,0.0917216,2.10152,-1.52927
5.45688,0.56781,2.15509,-1.61572
4.80087,1.21258,2.15102,-1.54791
4.66003,1.37767,2.14716,-1.52208
4.96288,1.086,2.12945,-1.55992
5.70479,0.340546,2.16309,-1.56287
4.78963,1.2727,2.09107,-1.64961
5.17594,0.872499,2.13524,-1.6627
5.72,0.308041,2.09884,-1.66429
5.72,0.306861,2.09565,-1.66477
5.66128,0.357455,2.09766,-1.65495
5.65934,0.380924,2.10374,-1.65747
5.34751,0.693514,2.09796,-1.66708
6.60944,-0.550076,2.12471,-1.64264
6.47819,-0.455886,2.21097,-1.59591
5.83783,0.191706,2.04538,-1.57458
5.36794,0.669612,2.12922,-1.52969
5.09429,0.968675,2.12702,-1.54364
5.02534,1.03898,2.06725,-1.61734
5.11734,0.925562,2.05957,-1.59556
5.25773,0.78541,2.09597,-1.65721
5.25639,0.787397,2.09062,-1.66143
5.2111,0.812347,2.20294,-1.58487
6.26429,-0.254378,2.10212,-1.5232
5.39878,0.627086,2.17988,-1.57586
5.25556,0.764459,2.18271,-1.55154
5.0304,0.989558,2.10263,-1.63654
5.44554,0.588196,2.11132,-1.54149
5.45995,0.578018,2.11863,-1.52071
5.51593,0.510814,2.11657,-1.53718
4.91413,1.07497,2.16122,-1.53354
6.11448,-0.0816848,2.11775,-1.51241
5.12712,0.905494,2.16688,-1.52526
5.06487,0.936183,2.16735,-1.54016
5.15454,0.89012,2.16701,-1.54657
5.11772,0.92083,2.15259,-1.54981
5.62078,0.413705,2.11735,-1.57736
5.06864,0.946062,2.13899,-1.62536
5.72589,0.305033,2.19697,-1.57765
5.85899,0.165049,2.11737,-1.54549
5.64037,0.389059,2.06615,-1.6581
4.66853,1.34657,2.11657,-1.57077
5.87761,0.134444,2.09823,-1.6419
5.86663,0.1315,2.10225,-1.63613
5.87707,0.126725,2.10214,-1.63608
5.81146,0.190708,2.0992,-1.64705
6.75726,-0.745438,2.15866,-1.65973
6.73892,-0.751697,2.15866,-1.65847
6.75935,-0.775895,2.15212,-1.65497
6.63397,-0.636603,2.16457,-1.64809
6.61375,-0.651592,2.1638,-1.64892
5.73687,0.230694,2.15437,-1.6306
5.6204,0.355768,2.11826,-1.63908
5.69866,0.273243,2.18216,-1.6261
5.94505,0.0612659,2.08277,-1.65546
5.52625,0.477609,2.12937,-1.64375
6.73916,-0.746266,2.13438,-1.58935
5.55783,0.460475,2.10141,-1.56655
6.3842,-0.366806,2.10528,-1.68161
6.37202,-0.375047,2.1067,-1.68005
5.84255,0.173203,2.12346,-1.61612
5.87946,0.168084,2.1101,-1.56149
5.87539,0.153218,2.10789,-1.55506
5.47762,0.55276,2.14305,-1.53514
5.47476,0.554799,2.14303,-1.53507
5.69513,0.347569,2.14278,-1.56785
4.509,1.54655,2.12533,-1.66516
4.5102,1.54489,2.12546,-1.66514
4.50412,1.52414,2.12566,-1.6654
4.90355,1.12183,2.08348,-1.61863
4.79393,1.23843,2.07848,-1.66632
4.34649,1.65409,2.08202,-1.64019
4.96184,1.04672,2.10082,-1.63696
5.2552,0.752078,2.16316,-1.64296
5.0371,0.980123,2.10026,-1.61074
5.19271,0.82563,2.11024,-1.54331
5.23152,0.7862,2.13211,-1.63289
5.23848,0.801118,2.1325,-1.63275
6.11013,-0.114472,2.14223,-1.62565
6.41429,-0.391893,2.17858,-1.60384
4.62511,1.4234,2.11664,-1.56296
5.13035,0.923055,2.14845,-1.54321
4.98672,1.06896,2.12791,-1.66905
4.98672,1.06896,2.12791,-1.66905
4.99404,1.05587,2.1267,-1.6717
5.63075,0.408523,2.09605,-1.56973
5.37934,0.666312,2.16843,-1.66831
4.57008,1.50061,2.1689,-1.56204
4.78075,1.25691,2.20427,-1.55833
5.00544,1.03216,2.17449,-1.55891
5.07414,0.952781,2.17555,-1.57762
5.08899,0.968392,2.17585,-1.57772
5.23999,0.779659,2.17222,-1.63148
4.42759,1.61347,2.11355,-1.55481
5.914,0.118272,2.129,-1.55119
5.17412,0.85213,2.1169,-1.60852
5.79855,0.220314,2.12144,-1.62964
5.52463,0.52396,2.13318,-1.67703
5.52201,0.489927,2.13231,-1.67094
5.26668,0.761506,2.13854,-1.66354
4.5268,1.49988,2.14574,-1.54639
5.60044,0.422761,2.08748,-1.59541
5.54256,0.487927,2.08729,-1.59777
5.43987,0.582281,2.10685,-1.56972
5.50219,0.507478,2.10758,-1.55215
6.05112,-0.0509007,2.13683,-1.60672
5.38858,0.603167,2.12146,-1.67608
5.35662,0.63645,2.12503,-1.65355
5.34267,0.652162,2.12617,-1.65195
4.38776,1.59451,2.13822,-1.62815
4.39083,1.60756,2.13812,-1.62816
4.19255,1.8056,2.13413,-1.64479
5.49309,0.506627,2.17499,-1.5812
5.85779,0.143056,2.09361,-1.52748
4.90821,1.0954,2.18158,-1.5491
5.0049,0.976453,2.10863,-1.65293
5.0544,0.917187,2.17974,-1.61377
5.38199,0.625663,2.14278,-1.5309
5.81278,0.192452,2.16181,-1.54048
5.39865,0.605864,2.12587,-1.63014
5.4451,0.563174,2.11991,-1.65173
4.99628,1.00888,2.12736,-1.59044
4.35028,1.65179,2.13187,-1.64206
5.03287,0.968967,2.13191,-1.52807
5.03911,0.969001,2.12647,-1.54549
5.06622,0.978481,2.12629,-1.54486
4.58718,1.46861,2.0877,-1.58425
4.56274,1.48005,2.08352,-1.56764
5.20689,0.826703,2.18014,-1.63108
4.66894,1.36701,2.17271,-1.65006
5.32773,0.742434,2.09402,-1.57499
5.45845,0.609189,2.18038,-1.59971
5.95714,0.0926244,2.12039,-1.5573
5.64955,0.400219,2.18356,-1.53844
5.82841,0.22294,2.09142,-1.58309
5.72444,0.326479,2.18236,-1.53315
5.4048,0.646657,2.18678,-1.64984
5.36942,0.675568,2.19229,-1.65457
5.31451,0.731299,2.18365,-1.64993
4.91712,1.15422,2.16114,-1.61836
4.91044,1.14632,2.16115,-1.61833
5.25294,0.816241,2.11105,-1.609
5.82088,0.234224,2.09988,-1.62846
5.86706,0.206618,2.0928,-1.63209
5.4375,0.638448,2.12237,-1.67247
5.50393,0.557027,2.13339,-1.67868
5.97164,0.0631589,2.13854,-1.57778
4.87762,1.1607,2.15654,-1.57852
5.80401,0.243289,2.12938,-1.56843
5.78708,0.265372,2.12074,-1.53213
5.70304,0.349321,2.1295,-1.53207
5.68536,0.379184,2.13396,-1.54577
5.67546,0.37755,2.1332,-1.54623
4.14365,1.93989,2.139,-1.57935
4.65996,1.41268,2.11325,-1.61696
4.73857,1.32872,2.15777,-1.57545
4.55707,1.50548,2.11106,-1.62757
4.6355,1.42699,2.13927,-1.6617
4.5891,1.4723,2.127,-1.61956
4.70038,1.37069,2.10226,-1.5795
4.81147,1.21223,2.16111,-1.62651
4.74857,1.30686,2.14977,-1.65583
4.69836,1.33152,2.09825,-1.58811
4.9446,1.09521,2.12328,-1.52844
4.61871,1.4266,2.09594,-1.59684
4.76079,1.27322,2.10055,-1.65638
4.96752,1.06376,2.13508,-1.65718
4.94768,1.08726,2.13559,-1.64946
5.04942,0.98295,2.1442,-1.62113
5.12262,0.929755,2.13358,-1.64703
5.15737,0.891359,2.13796,-1.66448
5.54744,0.495629,2.15052,-1.67696
5.55874,0.454556,2.14225,-1.6461
5.57543,0.440318,2.14332,-1.64811
5.56267,0.476811,2.14654,-1.6681
5.031,1.01661,2.14313,-1.65608
4.51523,1.51193,2.08375,-1.61321
5.22584,0.828713,2.14134,-1.52713
5.14182,0.912886,2.1386,-1.53334
5.35456,0.667613,2.13686,-1.56767
5.21818,0.821597,2.13438,-1.5365
5.3273,0.707594,2.16937,-1.54309
5.03662,1.00838,2.14546,-1.58839
5.86555,0.163596,2.12733,-1.54085
5.05285,0.985357,2.16874,-1.65194
5.06387,0.974755,2.17646,-1.67134
4.69153,1.36796,2.09958,-1.54766
4.58315,1.45064,2.14491,-1.5522
5.96758,0.0433327,2.15602,-1.63735
4.86521,1.15557,2.1527,-1.66613
5.57812,0.44511,2.14814,-1.67072
5.64336,0.382146,2.14239,-1.66887
4.92564,1.07756,2.18886,-1.65209
5.01851,0.990021,2.09735,-1.66227
5.01111,0.985922,2.0972,-1.66336
5.20516,0.794206,2.10279,-1.64057
5.08509,0.913879,2.10101,-1.59227
4.87821,1.11989,2.12409,-1.63605
4.81375,1.19032,2.12305,-1.65649
5.34534,0.666995,2.16248,-1.61286
5.32378,0.690783,2.16196,-1.59811
4.71906,1.27483,2.19262,-1.57537
5.34244,0.66679,2.12908,-1.56523
5.80899,0.172498,2.11362,-1.52392
5.17053,0.811084,2.17549,-1.6416
5.19107,0.785286,2.12214,-1.59327
5.31332,0.663022,2.11801,-1.60309
5.46807,0.516934,2.12818,-1.58754
5.24374,0.778566,2.11395,-1.60442
5.02297,1.0003,2.11683,-1.61039
4.62312,1.36513,2.15239,-1.60317
5.07351,0.920429,2.11664,-1.54596
4.33051,1.66861,2.1468,-1.58719
4.00705,1.98291,2.10525,-1.55947
4.60189,1.39985,2.11979,-1.5932
