time,obs,obs_id,id
23,6.4851248260442,1,7
23.5,6.340923287379,1,7
24,6.04135115791986,1,7
24.5,6.54222962207685,1,7
25,6.24609706622047,1,7
25.5,6.05072858262478,1,7
26,5.52773377877989,1,7
26.5,5.95960387812406,1,7
27,6.19331519721198,1,7
27.5,6.08538001014055,1,7
28,6.16719361424569,1,7
28.5,5.78015929466236,1,7
29,5.85625533851443,1,7
29.5,5.48508329721711,1,7
30,6.05913992005356,1,7
0,2.35941813012608,1,8
0.5,5.71055435161604,1,8
1,5.80930570809606,1,8
1.5,6.41624393909112,1,8
2,6.59285095534949,1,8
2.5,6.40299279736287,1,8
3,6.59105617960229,1,8
3.5,7.04907443131118,1,8
4,6.74640318005784,1,8
4.5,6.78120705514959,1,8
5,6.80558181358587,1,8
5.5,6.70339749068301,1,8
6,6.59772546781221,1,8
6.5,6.51913205542755,1,8
7,6.48334322624871,1,8
7.5,6.51139008292467,1,8
8,6.50674134706397,1,8
8.5,6.66209839848242,1,8
9,6.21986254302135,1,8
9.5,6.51871453324227,1,8
10,6.4400376477927,1,8
10.5,6.14416775660179,1,8
11,6.36509264152336,1,8
11.5,6.03267070424286,1,8
12,6.31110227947288,1,8
12.5,6.42499100310082,1,8
13,6.20533314984519,1,8
13.5,6.03510778442271,1,8
14,6.10413634638206,1,8
14.5,5.99598824451198,1,8
15,5.95863744689532,1,8
15.5,6.03796796773294,1,8
16,5.56254835553157,1,8
16.5,6.21970721742364,1,8
17,5.93638983995521,1,8
17.5,5.6035828335056,1,8
18,5.59453466627201,1,8
18.5,5.63466277276698,1,8
19,5.67752720789301,1,8
19.5,5.64677395762525,1,8
20,5.79673901129793,1,8
20.5,5.19366797525336,1,8
21,5.456773897389,1,8
21.5,5.45560585661287,1,8
22,5.60837446307314,1,8
22.5,5.39225410802735,1,8
23,5.265813252083,1,8
23.5,5.44015870147745,1,8
24,5.51076686582335,1,8
24.5,5.30031236420675,1,8
25,5.48157644717895,1,8
25.5,5.39743238285178,1,8
26,5.11724259282286,1,8
26.5,5.31949751186024,1,8
27,5.14397294627079,1,8
27.5,4.76439932801361,1,8
28,4.9216203038732,1,8
28.5,4.8453503584398,1,8
29,4.70503247112133,1,8
29.5,4.96032276311557,1,8
30,4.87442693037852,1,8
0,2.2507201320797,1,9
0.5,5.04447782247289,1,9
1,5.75475469462298,1,9
1.5,6.10196247069596,1,9
2,6.256817606616,1,9
2.5,6.83512145036079,1,9
3,6.27506786963646,1,9
3.5,6.5360532601043,1,9
4,7.07416383226989,1,9
4.5,6.68455321015681,1,9
5,6.38011245155329,1,9
5.5,6.47738171448936,1,9
6,6.82740203631238,1,9
6.5,6.86080362874676,1,9
7,6.79281832390813,1,9
7.5,6.72227040284053,1,9
8,6.75014330440879,1,9
8.5,6.73202479313884,1,9
9,6.75381542294728,1,9
9.5,6.58301095932061,1,9
10,6.47259521010742,1,9
10.5,6.61301747929067,1,9
11,6.85010277524361,1,9
11.5,6.59841774104977,1,9
12,6.5466766387035,1,9
12.5,6.58995122312825,1,9
13,6.42509485909232,1,9
13.5,6.42539024606013,1,9
14,6.39485059885673,1,9
14.5,6.25305652257992,1,9
15,6.41790480232685,1,9
15.5,6.14968171282898,1,9
16,6.5883991214939,1,9
16.5,6.22549306913892,1,9
17,6.32600480816107,1,9
17.5,6.09606705680108,1,9
